temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
940,-39.766842,123.159,173.32536,118.58561,173.32565,118.58575
950,-41.506383,124.34548,174.5809,118.70876,174.58119,118.70891
960,-43.25842,125.53316,175.82457,118.82829,175.82485,118.82844
970,-45.022835,126.72203,177.05656,118.94433,177.05685,118.94448
980,-46.799513,127.91204,178.27709,119.05703,178.27738,119.05717
990,-48.58834,129.10316,179.48636,119.16649,179.48665,119.16664
1000,-50.389204,130.29536,180.68456,119.27285,180.68486,119.273
1010,-52.201995,131.48861,181.87188,119.37622,181.87218,119.37637
1020,-54.026606,132.68287,183.04851,119.4767,183.04881,119.47685
1030,-55.86293,133.87813,184.21462,119.57441,184.21492,119.57456
1040,-57.710864,135.07435,185.3704,119.66945,185.3707,119.66959
1050,-59.570304,136.27151,186.51601,119.7619,186.51632,119.76205
1060,-61.441151,137.46958,187.65163,119.85186,187.65194,119.85201
1070,-63.323304,138.66854,188.77742,119.93942,188.77773,119.93957
1080,-65.216667,139.86836,189.89355,120.02467,189.89385,120.02481
1090,-67.121143,141.06903,191.00016,120.10767,191.00046,120.10782
1100,-69.036639,142.27051,192.09741,120.18851,192.09771,120.18866
1110,-70.963061,143.47279,193.18545,120.26727,193.18576,120.26742
1120,-72.900318,144.67585,194.26443,120.34401,194.26474,120.34416
1130,-74.84832,145.87966,195.3345,120.4188,195.33481,120.41895
1140,-76.806978,147.08422,196.39579,120.49171,196.3961,120.49186
1150,-78.776206,148.28949,197.44843,120.56279,197.44875,120.56294
1160,-80.755919,149.49547,198.49257,120.63211,198.49289,120.63226
1170,-82.74603,150.70213,199.52834,120.69973,199.52866,120.69987
1180,-84.746458,151.90946,200.55586,120.76569,200.55618,120.76584
1190,-86.75712,153.11744,201.57526,120.83006,201.57558,120.83021
1200,-88.777936,154.32605,202.58666,120.89288,202.58698,120.89303
1210,-90.808827,155.53529,203.59018,120.9542,203.5905,120.95435
1220,-92.849714,156.74513,204.58594,121.01407,204.58626,121.01422
1230,-94.90052,157.95557,205.57405,121.07253,205.57438,121.07268
1240,-96.96117,159.16658,206.55464,121.12964,206.55496,121.12978
1250,-99.031588,160.37815,207.52779,121.18541,207.52812,121.18556
1260,-101.1117,161.59028,208.49364,121.23991,208.49397,121.24006
1270,-103.20144,162.80295,209.45227,121.29317,209.4526,121.29332
1280,-105.30072,164.01614,210.4038,121.34522,210.40413,121.34537
1290,-107.40949,165.22985,211.34832,121.3961,211.34866,121.39625
1300,-109.52767,166.44406,212.28594,121.44585,212.28628,121.44599
1310,-111.65519,167.65876,213.21675,121.49449,213.21709,121.49464
1320,-113.79198,168.87395,214.14085,121.54207,214.14119,121.54221
1330,-115.93798,170.0896,215.05833,121.5886,215.05867,121.58875
1340,-118.09312,171.30571,215.96928,121.63413,215.96962,121.63428
1350,-120.25734,172.52228,216.8738,121.67867,216.87413,121.67882
1360,-122.43058,173.73928,217.77196,121.72227,217.7723,121.72242
1370,-124.61276,174.95672,218.66386,121.76494,218.6642,121.76508
1380,-126.80384,176.17458,219.54958,121.8067,219.54992,121.80685
1390,-129.00373,177.39285,220.4292,121.8476,220.42954,121.84775
1400,-131.2124,178.61153,221.30281,121.88764,221.30315,121.88779
1410,-133.42977,179.8306,222.17048,121.92685,222.17082,121.927
1420,-135.65579,181.05006,223.03229,121.96526,223.03264,121.96541
1430,-137.8904,182.26991,223.88832,122.00289,223.88867,122.00304
1440,-140.13354,183.49012,224.73865,122.03975,224.739,122.0399
1450,-142.38515,184.7107,225.58334,122.07588,225.58369,122.07603
1460,-144.64519,185.93163,226.42248,122.11128,226.42283,122.11143
1470,-146.91358,187.15292,227.25613,122.14597,227.25648,122.14612
1480,-149.19029,188.37455,228.08435,122.17999,228.0847,122.18013
1490,-151.47525,189.59652,228.90723,122.21333,228.90758,122.21348
1500,-153.76842,190.81882,229.72482,122.24603,229.72518,122.24617
1510,-156.06973,192.04144,230.5372,122.27809,230.53755,122.27824
1520,-158.37914,193.26438,231.34442,122.30953,231.34478,122.30968
1530,-160.6966,194.48763,232.14655,122.34038,232.14691,122.34052
1540,-163.02206,195.71118,232.94366,122.37063,232.94402,122.37078
1550,-165.35546,196.93504,233.7358,122.40032,233.73616,122.40047
1560,-167.69676,198.15919,234.52304,122.42945,234.5234,122.4296
1570,-170.0459,199.38362,235.30543,122.45803,235.30579,122.45818
1580,-172.40285,200.60834,236.08303,122.48609,236.0834,122.48624
1590,-174.76755,201.83334,236.85591,122.51363,236.85627,122.51377
1600,-177.13995,203.05862,237.62411,122.54066,237.62447,122.54081
1610,-179.52002,204.28416,238.38768,122.5672,238.38805,122.56735
1620,-181.90769,205.50996,239.1467,122.59326,239.14706,122.59341
1630,-184.30293,206.73602,239.9012,122.61885,239.90156,122.619
1640,-186.7057,207.96233,240.65124,122.64398,240.65161,122.64413
1650,-189.11594,209.1889,241.39687,122.66867,241.39724,122.66882
1660,-191.53362,210.41571,242.13815,122.69292,242.13852,122.69307
1670,-193.95869,211.64275,242.87512,122.71674,242.87549,122.71689
