temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
910,-22.087937,23.092705,49.649057,24.511414,49.649132,24.511444
920,-22.585769,23.337865,49.916994,24.520583,49.91707,24.520613
930,-23.086267,23.583116,50.182132,24.529464,50.182208,24.529493
940,-23.589403,23.828453,50.444528,24.538068,50.444604,24.538098
950,-24.095149,24.073876,50.704237,24.546407,50.704313,24.546436
960,-24.603479,24.319381,50.961312,24.554491,50.961389,24.554521
970,-25.114367,24.564965,51.215806,24.562331,51.215883,24.562361
980,-25.627787,24.810627,51.467769,24.569937,51.467846,24.569966
990,-26.143714,25.056363,51.717249,24.577317,51.717327,24.577346
1000,-26.662124,25.302172,51.964296,24.58448,51.964374,24.58451
1010,-27.182992,25.548052,52.208954,24.591435,52.209032,24.591465
1020,-27.706295,25.794,52.45127,24.59819,52.451348,24.59822
1030,-28.232009,26.040015,52.691286,24.604752,52.691365,24.604782
1040,-28.760113,26.286095,52.929046,24.611129,52.929125,24.611159
1050,-29.290583,26.532237,53.164591,24.617327,53.16467,24.617357
1060,-29.823398,26.778441,53.397961,24.623353,53.39804,24.623383
1070,-30.358535,27.024704,53.629195,24.629214,53.629275,24.629243
1080,-30.895974,27.271024,53.858332,24.634914,53.858413,24.634944
1090,-31.435695,27.517401,54.085409,24.640461,54.08549,24.640491
1100,-31.977676,27.763833,54.310463,24.645859,54.310544,24.645889
1110,-32.521897,28.010318,54.533528,24.651114,54.533609,24.651144
1120,-33.06834,28.256855,54.754638,24.656231,54.75472,24.656261
1130,-33.616984,28.503442,54.973828,24.661214,54.97391,24.661244
1140,-34.16781,28.750079,55.191131,24.666069,55.191213,24.666098
1150,-34.7208,28.996763,55.406577,24.670799,55.406659,24.670828
1160,-35.275936,29.243494,55.620198,24.675408,55.620281,24.675438
1170,-35.833198,29.490271,55.832025,24.679902,55.832108,24.679931
1180,-36.39257,29.737092,56.042087,24.684283,56.04217,24.684312
1190,-36.954034,29.983956,56.250412,24.688555,56.250495,24.688584
1200,-37.517573,30.230863,56.45703,24.692722,56.457113,24.692752
1210,-38.083169,30.47781,56.661967,24.696787,56.66205,24.696817
1220,-38.650807,30.724798,56.86525,24.700754,56.865334,24.700784
1230,-39.220469,30.971825,57.066906,24.704626,57.06699,24.704656
1240,-39.792139,31.21889,57.26696,24.708406,57.267044,24.708435
