temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
910,-17.02063,23.282583,44.289245,24.30777,44.289314,24.307799
920,-17.464853,23.525728,44.55498,24.321186,44.555049,24.321215
930,-17.91172,23.769005,44.817985,24.334184,44.818054,24.334213
940,-18.361204,24.01241,45.078313,24.34678,45.078383,24.34681
950,-18.813278,24.25594,45.336018,24.358992,45.336088,24.359021
960,-19.267916,24.499589,45.591151,24.370834,45.591221,24.370863
970,-19.725092,24.743355,45.84376,24.382321,45.843831,24.38235
980,-20.184783,24.987234,46.093895,24.393467,46.093966,24.393496
990,-20.646962,25.231223,46.341602,24.404285,46.341673,24.404315
1000,-21.111607,25.475319,46.586926,24.414788,46.586997,24.414818
1010,-21.578693,25.719518,46.829912,24.424988,46.829984,24.425018
1020,-22.048197,25.963818,47.070603,24.434897,47.070675,24.434927
1030,-22.520098,26.208215,47.309041,24.444525,47.309114,24.444555
1040,-22.994371,26.452707,47.545268,24.453883,47.54534,24.453913
1050,-23.470996,26.697292,47.779321,24.462981,47.779394,24.46301
1060,-23.94995,26.941966,48.011242,24.471828,48.011315,24.471857
1070,-24.431214,27.186728,48.241066,24.480433,48.24114,24.480463
1080,-24.914765,27.431574,48.468832,24.488806,48.468906,24.488835
1090,-25.400583,27.676503,48.694575,24.496953,48.694649,24.496983
1100,-25.88865,27.921512,48.918329,24.504884,48.918403,24.504914
1110,-26.378943,28.1666,49.140129,24.512606,49.140204,24.512636
1120,-26.871446,28.411764,49.360009,24.520126,49.360083,24.520156
1130,-27.366137,28.657002,49.577999,24.527451,49.578074,24.527481
1140,-27.863,28.902312,49.794133,24.534588,49.794209,24.534617
1150,-28.362014,29.147693,50.008441,24.541542,50.008516,24.541572
1160,-28.863162,29.393142,50.220952,24.548321,50.221028,24.548351
1170,-29.366427,29.638659,50.431697,24.55493,50.431774,24.55496
1180,-29.871791,29.884241,50.640704,24.561375,50.640781,24.561404
1190,-30.379235,30.129886,50.848001,24.56766,50.848078,24.56769
1200,-30.888745,30.375593,51.053615,24.573792,51.053692,24.573821
1210,-31.400302,30.621361,51.257573,24.579775,51.25765,24.579804
