temperature_K,F_kJ_mol,U_kJ_mol,S_J_K_mol,Cv_J_K_mol,S_phonopy,Cv_phonopy
910,-22.813763,23.049687,50.399395,24.557695,50.399471,24.557725
920,-23.319101,23.295305,50.667833,24.565895,50.667909,24.565924
930,-23.82711,23.541004,50.933456,24.573836,50.933533,24.573865
940,-24.337761,23.786781,51.196321,24.581528,51.196398,24.581558
950,-24.851028,24.032633,51.456485,24.588984,51.456563,24.589013
960,-25.366882,24.27856,51.714002,24.596211,51.71408,24.59624
970,-25.885299,24.524557,51.968924,24.603219,51.969002,24.603248
980,-26.406252,24.770623,52.221302,24.610017,52.22138,24.610046
990,-26.929717,25.016757,52.471185,24.616613,52.471264,24.616642
1000,-27.455668,25.262955,52.718623,24.623015,52.718702,24.623044
1010,-27.984081,25.509216,52.963661,24.62923,52.96374,24.62926
1020,-28.514933,25.755539,53.206345,24.635266,53.206425,24.635296
1030,-29.0482,26.001921,53.44672,24.64113,53.4468,24.641159
1040,-29.58386,26.248361,53.684828,24.646827,53.684908,24.646857
1050,-30.12189,26.494857,53.920711,24.652365,53.920791,24.652394
1060,-30.662267,26.741408,54.15441,24.657748,54.154491,24.657778
1070,-31.204971,26.988011,54.385965,24.662983,54.386045,24.663013
1080,-31.749979,27.234667,54.615413,24.668076,54.615494,24.668105
1090,-32.297272,27.481372,54.842793,24.67303,54.842875,24.67306
1100,-32.846828,27.728127,55.068141,24.677852,55.068223,24.677881
1110,-33.398628,27.974929,55.291493,24.682545,55.291575,24.682575
1120,-33.952652,28.221778,55.512883,24.687115,55.512965,24.687144
1130,-34.508879,28.468671,55.732345,24.691565,55.732428,24.691595
1140,-35.067292,28.715608,55.949913,24.6959,55.949996,24.69593
1150,-35.627871,28.962589,56.165617,24.700124,56.165701,24.700153
1160,-36.190598,29.209611,56.379491,24.70424,56.379574,24.704269
1170,-36.755455,29.456673,56.591563,24.708252,56.591646,24.708281
1180,-37.322424,29.703775,56.801864,24.712163,56.801947,24.712193
1190,-37.891487,29.950916,57.010422,24.715977,57.010507,24.716007
1200,-38.462627,30.198094,57.217268,24.719698,57.217352,24.719727
1210,-39.035826,30.44531,57.422427,24.723327,57.422511,24.723357
1220,-39.61107,30.692561,57.625926,24.726869,57.626011,24.726898
1230,-40.18834,30.939847,57.827794,24.730325,57.827879,24.730354
1240,-40.76762,31.187167,58.028054,24.733698,58.028139,24.733728
1250,-41.348895,31.43452,58.226733,24.736992,58.226818,24.737022
1260,-41.93215,31.681907,58.423854,24.740209,58.42394,24.740238
1270,-42.517367,31.929324,58.619442,24.74335,58.619528,24.74338
1280,-43.104533,32.176773,58.813521,24.746419,58.813607,24.746448
1290,-43.693633,32.424253,59.006113,24.749417,59.006199,24.749446
1300,-44.284651,32.671761,59.19724,24.752347,59.197327,24.752376
1310,-44.877573,32.919299,59.386925,24.75521,59.387012,24.75524
1320,-45.472385,33.166865,59.575189,24.75801,59.575276,24.758039
1330,-46.069072,33.414459,59.762053,24.760747,59.762141,24.760776
1340,-46.667621,33.66208,59.947538,24.763423,59.947626,24.763453
1350,-47.268018,33.909727,60.131663,24.766041,60.131751,24.76607
1360,-47.87025,34.157401,60.314449,24.768601,60.314537,24.768631
1370,-48.474303,34.405099,60.495914,24.771106,60.496002,24.771136
1380,-49.080164,34.652823,60.676077,24.773558,60.676166,24.773587
1390,-49.68782,34.90057,60.854957,24.775957,60.855046,24.775986
1400,-50.297259,35.148342,61.032572,24.778305,61.032661,24.778334
1410,-50.908467,35.396136,61.208939,24.780603,61.209028,24.780633
1420,-51.521433,35.643954,61.384075,24.782854,61.384165,24.782883
1430,-52.136145,35.891793,61.557998,24.785058,61.558088,24.785087
1440,-52.752589,36.139655,61.730725,24.787216,61.730815,24.787246
1450,-53.370755,36.387537,61.902271,24.789331,61.902361,24.78936
1460,-53.990631,36.635441,62.072652,24.791402,62.072742,24.791431
1470,-54.612204,36.883365,62.241884,24.793431,62.241974,24.793461
1480,-55.235465,37.13131,62.409983,24.79542,62.410073,24.79545
1490,-55.8604,37.379273,62.576962,24.797369,62.577053,24.797399
1500,-56.487,37.627257,62.742838,24.799279,62.742929,24.799309
1510,-57.115254,37.875259,62.907624,24.801152,62.907715,24.801182
1520,-57.745149,38.12328,63.071335,24.802989,63.071426,24.803018
1530,-58.376677,38.371319,63.233984,24.804789,63.234075,24.804819
1540,-59.009825,38.619375,63.395585,24.806555,63.395677,24.806585
1550,-59.644585,38.86745,63.556151,24.808287,63.556243,24.808317
1560,-60.280945,39.115541,63.715696,24.809986,63.715788,24.810016
1570,-60.918895,39.363649,63.874232,24.811653,63.874325,24.811682
1580,-61.558426,39.611774,64.031772,24.813288,64.031865,24.813318
1590,-62.199528,39.859915,64.188329,24.814893,64.188421,24.814923
1600,-62.84219,40.108072,64.343913,24.816468,64.344006,24.816498
1610,-63.486403,40.356244,64.498538,24.818014,64.498631,24.818044
1620,-64.132157,40.604432,64.652216,24.819532,64.652309,24.819561
1630,-64.779444,40.852635,64.804956,24.821022,64.80505,24.821051
1640,-65.428253,41.100852,64.956772,24.822484,64.956865,24.822514
1650,-66.078576,41.349084,65.107673,24.823921,65.107767,24.82395
1660,-66.730404,41.597331,65.257671,24.825332,65.257765,24.825361
1670,-67.383727,41.845591,65.406777,24.826717,65.406871,24.826747
1680,-68.038536,42.093865,65.555001,24.828078,65.555095,24.828108
1690,-68.694824,42.342152,65.702353,24.829415,65.702447,24.829445
1700,-69.352581,42.590453,65.848843,24.830729,65.848938,24.830759
