temperature_K,Cv_model,Cp_exp,S_model,S_exp,Cp_rel_err_pct,S_err_J_K_mol
100,20.9533,22.836,9.94391,11.067,-8.24428,-1.12309
200,38.6355,40.811,31.0657,33.606,-5.33071,-2.54031
298.15,44.2775,46.852,47.7286,51.212,-5.49507,-3.48344
300,44.3404,46.924,48.0026,51.502,-5.50586,-3.49936
400,46.6436,49.597,61.1173,65.409,-5.95477,-4.29174
500,47.772,51.262,71.6599,76.664,-6.80822,-5.00406
600,48.4025,52.677,80.4306,86.136,-8.1146,-5.70543
700,48.7888,54.124,87.9231,94.363,-9.85734,-6.43991
800,49.0421,55.71,94.4556,101.692,-11.969,-7.23643
