temperature_K,Cv_model,Cp_exp,S_model,S_exp,Cp_rel_err_pct,S_err_J_K_mol
100,27.3446,22.836,14.9926,11.067,19.7433,3.9256
200,42.1881,40.811,39.718,33.606,3.37433,6.11198
298.15,46.1807,46.852,57.4473,51.212,-1.43276,6.23526
300,46.2237,46.924,57.7331,51.502,-1.49239,6.23105
400,47.7736,49.597,71.2732,65.409,-3.67647,5.86416
500,48.5175,51.262,82.0224,76.664,-5.3539,5.35836
600,48.9289,52.677,90.9078,86.136,-7.11526,4.77185
700,49.1795,54.124,98.4705,94.363,-9.1355,4.10755
800,49.3432,55.71,105.049,101.692,-11.4285,3.35696
